Date,County,State Abbreviation,Population,Cases - last 7 days,Cumulative cases,Total RT-PCR diagnostic tests - last 7 days (may be an underestimate due to delayed reporting),Deaths - last 7 days,Cumulative deaths,Viral (RT-PCR) lab test positivity rate - last 7 days,Confirmed COVID-19 admissions - last 7 days,Suspected COVID-19 admissions - last 7 days,% inpatient beds occupied by COVID-19 patient,Total inpatient beds among hospitals reporting - last 7 days,% ventilators in use by COVID-19 patient,Total ventilators among hospitals reporting - last 7 days,People who are fully vaccinated,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,People with at least 1 dose,People with at least 1 dose - ages 65+,People who are fully vaccinated - 12-17,People who are fully vaccinated as % of population - 12-17,People with at least 1 dose - ages 12-17
2021-01-19,"Franklin County, FL",FL,12125,102,1124,294,0,4,0.214,3,0,0.03,15,0,11,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Gulf County, FL",FL,13639,90,1552,289,2,31,0.152,2,0,0.1,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Holmes County, FL",FL,19617,86,1973,342,1,32,0.143,1,0,0.24,20,0.31,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Dixie County, FL",FL,16826,83,1321,370,1,12,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Hamilton County, FL",FL,14428,68,1424,343,0,15,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Liberty County, FL",FL,8354,68,932,199,0,14,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Jefferson County, FL",FL,14246,66,1193,395,0,18,0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Madison County, FL",FL,18493,62,1712,473,1,35,0.118,2,0,0.09,25,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Calhoun County, FL",FL,14105,56,1441,361,4,33,0.089,3,0,0.35,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Union County, FL",FL,15237,52,1611,358,3,69,0.145,0,0,0,6.571428571428571,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Gilchrist County, FL",FL,18582,36,1133,333,1,28,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Lafayette County, FL",FL,8422,30,1496,256,1,23,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,"Glades County, FL",FL,13811,26,837,79,1,12,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Miami-Dade County, FL",FL,2716940,16316,347965,184397,170,4622,0.141,923,291,0.19,6113.904761904763,0.08,1904.023809523809,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Broward County, FL",FL,1952778,7869,160514,93753,52,1990,0.135,629,159,0.15,4503.000000000001,0.1,1050.142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Orange County, FL",FL,1393452,5576,94273,36078,45,850,0.106,523,194,0.14,4674.142857142857,0.11,777.7142857142858,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Palm Beach County, FL",FL,1496770,5397,98692,46381,84,2059,0.118,430,98,0.12,3647.095238095238,0.09,744.6428571428571,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Hillsborough County, FL",FL,1471968,5270,93487,38577,55,1197,0.113,487,172,0.11,4081.571428571429,0.05,665.2857142857142,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Duval County, FL",FL,957755,3877,75731,29845,73,856,0.12,386,104,0.16,3458,0.15,551,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Pinellas County, FL",FL,974996,3050,54924,32139,70,1202,0.09,398,186,0.13,3054.428571428572,0.08,447.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Polk County, FL",FL,724777,2774,46137,21896,32,895,0.118,345,115,0.21,1503.285714285714,0.19,150,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Lee County, FL",FL,770577,2674,48778,17038,15,730,0.101,172,37,0.13,1591,0.07,243,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Brevard County, FL",FL,601942,1894,26488,9570,32,591,0.094,165,13,0.11,1384.285714285714,0.08,191.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Escambia County, FL",FL,318316,1820,27733,6547,22,448,0.17,218,34,0.19,1253,0.4,151.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Volusia County, FL",FL,553284,1820,27790,10820,12,478,0.118,166,16,0.11,1564,0.09,199,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Osceola County, FL",FL,375751,1814,30920,10359,20,331,0.135,58,96,0.18,586,0.1,110.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Pasco County, FL",FL,553947,1707,27190,13498,43,466,0.109,228,57,0.15,1349.857142857143,0.05,246.1428571428572,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Marion County, FL",FL,365579,1446,22424,9660,37,553,0.138,143,36,0.21,790.8571428571429,0.08,201.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Leon County, FL",FL,293582,1391,23922,9175,15,203,0.088,146,170,0.14,851.7142857142858,0.02,233.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Lake County, FL",FL,367118,1380,19713,9175,42,378,0.115,146,15,0.22,749,0.14,86,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Seminole County, FL",FL,471826,1309,22161,9462,14,340,0.106,34,16,0.18,253,0.06,87.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Sarasota County, FL",FL,433742,1269,22895,9855,19,563,0.093,133,9,0.13,1179.428571428571,0.08,219.1428571428572,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"St. Lucie County, FL",FL,328297,1175,17882,8269,21,459,0.131,34,18,0.14,613,0.09,122.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Collier County, FL",FL,384902,1165,25979,7813,18,381,0.092,141,0,0.17,843.9285714285713,0.07,144.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Manatee County, FL",FL,403253,1133,26267,10777,13,461,0.09,62,50,0.12,717.4285714285713,0.08,108,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Alachua County, FL",FL,269043,1108,18986,15588,15,156,0.059,196,17,0.13,1750.285714285714,0.09,403,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"St. Johns County, FL",FL,264672,1063,16763,7493,11,140,0.092,360,30,0.17,335,0.12,36,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Santa Rosa County, FL",FL,184313,932,13958,1890,21,178,0.163,33,5,0.23,157,0.05,31,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Clay County, FL",FL,219252,850,14190,5605,23,221,0.149,85,12,0.24,516.5714285714286,0.21,151.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Bay County, FL",FL,174705,816,14254,2164,22,255,0.155,62,6,0.18,439,0.15,115.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Okaloosa County, FL",FL,210738,775,15282,2169,15,263,0.165,48,3,0.12,430,0.05,101,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Indian River County, FL",FL,159923,612,8899,6269,18,196,0.129,40,10,0.13,326,0.12,43,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Hernando County, FL",FL,193920,540,9073,4142,23,322,0.152,102,29,0.18,541.7142857142858,0.06,84.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Nassau County, FL",FL,88625,466,6341,2709,2,73,0.143,11,1,0.19,58,0.18,14,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Charlotte County, FL",FL,188910,460,9059,4717,15,271,0.084,52,38,0.14,643,0.06,98,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Putnam County, FL",FL,74521,417,5058,2481,5,91,0.179,18,4,0.17,87,0.05,34,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Citrus County, FL",FL,149657,393,7981,2796,19,316,0.117,56,26,0.15,332,0.11,60.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Sumter County, FL",FL,132420,377,6485,3855,33,157,0.113,50,0,0.24,290,0.16,32,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Martin County, FL",FL,161000,360,9060,4285,10,228,0.091,94,2,0.22,429,0.03,257,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Flagler County, FL",FL,115081,341,4764,1792,1,53,0.102,29,2,0.2,163,0.42,18,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Highlands County, FL",FL,106221,301,5933,2782,7,232,0.092,66,10,0.22,294.5714285714286,0.07,57,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Walton County, FL",FL,74071,281,5874,903,3,60,0.136,28,0,0.16,136,0.04,15,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Columbia County, FL",FL,71686,263,6886,2124,8,132,0.134,37,9,0.34,100.4285714285714,0.3,29.28571428571428,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Jackson County, FL",FL,46414,258,5360,1526,4,126,0.101,34,0,0.29,100,0.02,24,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Monroe County, FL",FL,74228,256,4993,2194,1,37,0.091,8,0,0.03,128,0,23.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Gadsden County, FL",FL,45660,231,4799,1331,3,65,0.128,0,0,0,58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Hendry County, FL",FL,42022,202,3845,718,1,53,0.169,4,0,0.15,25,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Okeechobee County, FL",FL,42168,198,3023,1400,2,56,0.17,18,3,0.24,100,0.01,23,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Wakulla County, FL",FL,33739,175,2685,712,5,33,0.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Levy County, FL",FL,41503,162,2350,1003,0,22,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Suwannee County, FL",FL,44417,160,4622,1496,5,101,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Baker County, FL",FL,29210,137,2853,681,2,41,0.147,4,0,0.1,22,0,4,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Unallocated, FL",FL,NA,127,3311,30056,0,0,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Bradford County, FL",FL,28201,108,2515,794,5,29,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Hardee County, FL",FL,26937,105,2417,607,1,22,0.158,1,0,0,35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Washington County, FL",FL,25473,103,2282,562,0,30,0.133,7,4,0.3,37,0.37,7,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Taylor County, FL",FL,21569,101,2296,459,2,30,0.205,0,0,0,12,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"DeSoto County, FL",FL,38001,99,3232,1105,6,67,0.097,16,0,0.33,26,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Franklin County, FL",FL,12125,79,1127,304,0,4,0.207,2,0,0.02,15,0,11,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Gulf County, FL",FL,13639,76,1561,296,1,31,0.155,6,0,0.11,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Holmes County, FL",FL,19617,72,1975,345,1,32,0.136,1,0,0.27,20,0.34,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Dixie County, FL",FL,16826,72,1322,386,1,12,0.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Hamilton County, FL",FL,14428,61,1428,367,0,15,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Madison County, FL",FL,18493,61,1715,516,1,35,0.122,4,0,0.1,25,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Liberty County, FL",FL,8354,60,941,213,0,14,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Jefferson County, FL",FL,14246,58,1199,436,0,18,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Calhoun County, FL",FL,14105,46,1445,378,4,33,0.093,3,0,0.35,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Union County, FL",FL,15237,40,1614,375,4,70,0.139,0,0,0,6,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Gilchrist County, FL",FL,18582,33,1133,356,1,28,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Lafayette County, FL",FL,8422,27,1498,270,1,23,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,"Glades County, FL",FL,13811,27,845,79,1,12,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Miami-Dade County, FL",FL,2716940,16035,350252,176632,158,4630,0.143,870,290,0.19,6112.828571428572,0.08,1903.942857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Broward County, FL",FL,1952778,7909,161624,89621,55,1998,0.135,619,164,0.15,4509.142857142857,0.11,1044.857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Orange County, FL",FL,1393452,5705,95406,35859,31,850,0.107,528,188,0.14,4676.000000000001,0.11,777.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Palm Beach County, FL",FL,1496770,5385,99379,45784,78,2061,0.123,405,97,0.12,3636.314285714286,0.08,744.8,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Hillsborough County, FL",FL,1471968,4969,94012,35597,45,1198,0.112,471,166,0.11,4081.857142857143,0.05,666,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Duval County, FL",FL,957755,3592,76171,28919,71,857,0.119,372,108,0.15,3458,0.15,551,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Pinellas County, FL",FL,974996,2884,55241,30801,57,1206,0.089,386,197,0.13,3055.857142857143,0.08,446.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Polk County, FL",FL,724777,2647,46486,20749,41,909,0.119,324,109,0.21,1501.285714285714,0.2,150,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Lee County, FL",FL,770577,2565,49116,16632,22,742,0.101,165,42,0.12,1590,0.06,243.1428571428572,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Escambia County, FL",FL,318316,1823,28035,5942,37,469,0.162,211,27,0.19,1253,0.39,151.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Brevard County, FL",FL,601942,1818,26735,9082,32,594,0.087,154,14,0.11,1384.714285714286,0.07,191,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Osceola County, FL",FL,375751,1793,31205,10344,19,331,0.14,59,89,0.18,586,0.09,110.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Volusia County, FL",FL,553284,1694,28015,10283,11,478,0.125,157,16,0.11,1564,0.09,199,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Pasco County, FL",FL,553947,1582,27367,12642,46,470,0.109,212,56,0.14,1351.714285714286,0.05,253.1428571428572,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Leon County, FL",FL,293582,1443,24178,8369,14,204,0.09,149,169,0.15,851.2857142857142,0.02,234,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Marion County, FL",FL,365579,1434,22644,9538,36,556,0.135,138,30,0.2,790.1428571428571,0.07,202.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Lake County, FL",FL,367118,1360,19897,8893,40,378,0.117,144,14,0.21,747,0.14,86,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Seminole County, FL",FL,471826,1301,22373,9277,12,341,0.106,28,13,0.17,253,0.06,88.28571428571428,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Manatee County, FL",FL,403253,1223,26602,10137,14,464,0.092,65,55,0.13,718.7142857142858,0.08,108,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"St. Lucie County, FL",FL,328297,1169,18048,8254,23,461,0.136,36,15,0.14,613,0.09,122.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Sarasota County, FL",FL,433742,1139,23037,9729,19,563,0.092,143,11,0.13,1186.571428571428,0.08,218.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Collier County, FL",FL,384902,1118,26164,7490,15,382,0.091,145,0,0.17,851,0.07,140.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Alachua County, FL",FL,269043,1033,19136,14828,15,156,0.055,181,17,0.13,1753.428571428572,0.09,403,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"St. Johns County, FL",FL,264672,981,16887,7351,14,143,0.092,364,31,0.17,335,0.12,36,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Santa Rosa County, FL",FL,184313,948,14093,1925,25,189,0.163,37,4,0.23,157,0.05,31,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Okaloosa County, FL",FL,210738,809,15451,2119,13,264,0.164,43,3,0.12,430,0.06,101,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Bay County, FL",FL,174705,804,14381,2141,18,257,0.163,63,8,0.18,439.1428571428571,0.15,115.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Clay County, FL",FL,219252,790,14286,5410,12,221,0.151,80,14,0.23,518.8571428571429,0.2,152.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Indian River County, FL",FL,159923,601,8988,5917,18,196,0.139,32,10,0.12,326,0.12,43,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Hernando County, FL",FL,193920,521,9127,3933,25,326,0.152,104,23,0.18,530.4285714285714,0.05,83.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Charlotte County, FL",FL,188910,457,9138,4569,14,271,0.081,48,44,0.14,643,0.07,98,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Nassau County, FL",FL,88625,446,6399,2575,4,75,0.14,10,1,0.18,58,0.18,14,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Putnam County, FL",FL,74521,404,5087,2427,6,92,0.185,17,4,0.18,87,0.05,34.14285714285715,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Sumter County, FL",FL,132420,388,6553,3480,39,163,0.116,50,0,0.23,290,0.14,33.28571428571428,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Citrus County, FL",FL,149657,376,8036,2549,20,319,0.118,52,26,0.16,332,0.11,61.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Martin County, FL",FL,161000,364,9129,4269,4,228,0.089,98,0,0.22,429,0.03,257,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Highlands County, FL",FL,106221,302,5970,2901,11,236,0.096,60,12,0.22,295.7142857142857,0.07,56.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Flagler County, FL",FL,115081,296,4804,1632,8,60,0.108,24,2,0.2,163,0.41,18,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Walton County, FL",FL,74071,267,5915,861,2,60,0.151,25,0,0.17,136,0.08,15,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Columbia County, FL",FL,71686,266,6921,2018,9,134,0.136,36,9,0.36,98.71428571428572,0.32,29.71428571428572,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Monroe County, FL",FL,74228,237,5024,2105,1,37,0.092,9,0,0.03,128,0,23.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Gadsden County, FL",FL,45660,228,4830,1237,3,65,0.133,0,0,0,58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Jackson County, FL",FL,46414,223,5383,1384,6,128,0.11,29,0,0.28,100,0.02,24,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Okeechobee County, FL",FL,42168,195,3039,1532,1,56,0.196,16,3,0.24,100,0.02,23,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Wakulla County, FL",FL,33739,178,2714,658,5,34,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Hendry County, FL",FL,42022,169,3859,725,1,54,0.164,4,0,0.13,25,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Suwannee County, FL",FL,44417,162,4643,1363,5,101,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Levy County, FL",FL,41503,140,2359,1005,0,22,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Baker County, FL",FL,29210,125,2869,668,2,41,0.138,5,0,0.12,22,0,4,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Hardee County, FL",FL,26937,114,2442,618,1,22,0.155,1,1,0.01,35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Taylor County, FL",FL,21569,103,2309,453,2,30,0.203,0,0,0,12,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Bradford County, FL",FL,28201,99,2534,753,5,29,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Washington County, FL",FL,25473,98,2295,539,0,30,0.134,7,5,0.3,37,0.41,7,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"DeSoto County, FL",FL,38001,88,3241,1030,5,67,0.083,15,0,0.35,26,0,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Franklin County, FL",FL,12125,74,1132,302,1,5,0.215,1,0,0.01,15,0,11,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Dixie County, FL",FL,16826,69,1328,358,1,12,0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Gulf County, FL",FL,13639,69,1570,292,1,31,0.158,6,0,0.13,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Hamilton County, FL",FL,14428,68,1441,353,0,15,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Madison County, FL",FL,18493,67,1729,501,2,36,0.124,4,0,0.1,25,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Holmes County, FL",FL,19617,64,1987,335,2,33,0.128,1,0,0.3,20,0.37,5,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Jefferson County, FL",FL,14246,59,1210,401,0,18,0.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Liberty County, FL",FL,8354,55,945,191,0,14,0.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Calhoun County, FL",FL,14105,45,1455,344,1,33,0.113,4,0,0.35,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Gilchrist County, FL",FL,18582,40,1142,348,1,28,0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Unallocated, FL",FL,NA,38,3279,28246,0,0,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Union County, FL",FL,15237,38,1616,330,2,70,0.133,0,0,0,8.428571428571429,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Lafayette County, FL",FL,8422,28,1502,218,1,23,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,"Glades County, FL",FL,13811,25,846,81,0,12,0.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Miami-Dade County, FL",FL,2716940,15656,352405,171716,144,4644,0.142,907,295,0.19,6092.857142857143,0.08,1894.857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Broward County, FL",FL,1952778,7654,162720,89071,59,2004,0.136,631,171,0.15,4514.428571428572,0.11,1041.142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Orange County, FL",FL,1393452,5569,96170,35857,34,857,0.105,496,198,0.14,4675.428571428572,0.11,777.7142857142858,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Palm Beach County, FL",FL,1496770,5336,100208,44727,57,2066,0.122,449,86,0.12,3635.857142857143,0.08,746.2857142857142,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Hillsborough County, FL",FL,1471968,4881,94870,34772,50,1215,0.109,460,161,0.11,4083,0.05,666,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Duval County, FL",FL,957755,3569,76707,26778,75,863,0.115,368,119,0.15,3458,0.15,551,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Pinellas County, FL",FL,974996,2825,55564,31191,51,1208,0.084,371,203,0.13,3055,0.07,446.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Polk County, FL",FL,724777,2603,46855,20863,40,914,0.115,330,99,0.2,1501,0.21,150,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Lee County, FL",FL,770577,2512,49493,15607,24,746,0.102,166,44,0.12,1589.285714285714,0.06,243.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Escambia County, FL",FL,318316,1854,28431,5518,37,472,0.167,197,18,0.19,1253,0.38,151.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Brevard County, FL",FL,601942,1768,26975,8971,31,595,0.089,152,17,0.11,1385.142857142857,0.07,189.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Osceola County, FL",FL,375751,1765,31498,9582,6,332,0.137,65,87,0.18,586,0.09,111.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Volusia County, FL",FL,553284,1758,28289,10298,15,485,0.129,161,18,0.11,1564,0.09,199,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Pasco County, FL",FL,553947,1557,27610,12624,25,471,0.103,199,52,0.14,1351.285714285714,0.05,253,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22,"Leon County, FL",FL,293582,1503,24479,8400,13,205,0.089,142,174,0.15,851,0.01,234.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
